id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries 
1604651127038914560,Mon Dec 19 01:33:36 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DefaraPriyanni: Jokowi menekankan peran sentral pengawasan pemilu untuk membangun pemilu yang berkualitas dan dipercaya.
Ronaldo Arab S…",jokowi menekankan peran sentral pengawasan pemilu membangun pemilu berkualitas dipercaya ronaldo arab s,in,0,1,DefaraPriyanni,,,DefaraPriyanni,,
1604651068595572739,Mon Dec 19 01:33:22 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The year is 2050 and Ronaldo is still trying to win his first World Cup
#Portugal #POR 
#WorldCup #WorldCup2022 #WorldcupQatar2022 #QatarWorldCup2022 #Qatar #Qatar2022    #FIFAWorldCup 
#CR7𓃵 #CR7 #GOAT𓃵 #Ronaldo𓃵 https://t.co/T0vhlF3yjr",year is and ronaldo is trying to win his first world cup,en,0,0,ogy_emy,False,"Portugal, POR, WorldCup, WorldCup2022, WorldcupQatar2022, QatarWorldCup2022, Qatar, Qatar2022, FIFAWorldCup, CR7𓃵, CR7, GOAT𓃵, Ronaldo𓃵",,,
1604651059594506240,Mon Dec 19 01:33:20 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @moerdimar: Jokowi mengingatkan semua pihak agar tidak membiarkan politisasi agama terjadi dalam Pemilu 2024.
Arab Saudi Dybala Rungkad…",jokowi tidak membiarkan politisasi agama dalam pemilu arab saudi dybala rungkad,in,0,6,moerdimar,,,moerdimar,,
1604651042104258560,Mon Dec 19 01:33:16 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @xBank_Official: Soccer Prediction &amp; Win 10,000 BUSD
Activity time: 11.18-12.18

To Enter：
✅Join：https://t.co/8JxoZLkE9D
✅Post your pred…",soccer prediction amp win busdactivity time to enterjoin your pred,en,0,5334,8isawan,False,,xBank_Official,Kota Tasikmalaya,
1604650990707544064,Mon Dec 19 01:33:03 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jokowi berharap Bawaslu tidak hanya berhenti pada level pengawasan teknis pelaksanaan tahapan pemilu.
Raul Lemos Dybala Rungkad Di Maria Arab Saudi Maradona Messi #PialaDunia2022 #FIFAWorldCup https://t.co/5OAXFTJfmO",jokowi berharap bawaslu tidak berhenti level pengawasan teknis pelaksanaan tahapan pemilu raul lemos dybala rungkad maria arab saudi maradona messi,in,1,1,pabrela_k,False,"PialaDunia2022, FIFAWorldCup",,,
1604650875804585985,Mon Dec 19 01:32:36 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dev_beritaislam: #Qatar2022 
#FRA 
#PialaDunia2022 https://t.co/KCflBqwTDP",,und,0,3,vderana27,False,"Qatar2022, FRA, PialaDunia2022",dev_beritaislam,{QS. Ar-Ra'd 13: Ayat 28},
1604650870762655744,Mon Dec 19 01:32:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kompilasi aksi Messi di tim Argentina selama #FIFAWorldCup 
#FIFAWorldCup               
#FIFAWorldCup2022
#FIFAWorldCupFinal
#WorldCup
#WorldCup2022
#WorldcupQatar2022
#ArgentinaVsFrance
#ARGFRA
https://t.co/c2ZGp7msNz",kompilasi aksi messi tim argentina,in,14,3,YareY4r3Daze,False,"FIFAWorldCup, FIFAWorldCup, FIFAWorldCup2022, FIFAWorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, ArgentinaVsFrance, ARGFRA",,,
1604650866040086530,Mon Dec 19 01:32:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Selebrasi juara Argentina, arak2 Messi yg sambil membawa trofi #FIFAWorldCup 
#FIFAWorldCup2022
#FIFAWorldCupFinal
#WorldCup
#WorldCup2022
#WorldcupQatar2022
#ArgentinaVsFrance
#ARGFRA
https://t.co/4P2FspnUlq",selebrasi juara argentina arak messi trofi,in,4,0,YareY4r3Daze,False,"FIFAWorldCup, FIFAWorldCup2022, FIFAWorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, ArgentinaVsFrance, ARGFRA",,,
1604650859882635264,Mon Dec 19 01:32:32 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Selebrasi Argentina, akhirnya Messi beneran bisa bawa Argentina juara 
#FIFAWorldCup #FIFAWorldCup2022
#FIFAWorldCupFinal
#WorldCup
#WorldCup2022
#WorldcupQatar2022
#ArgentinaVsFrance
#ARGFRA
https://t.co/Bt6kqfAD3s",selebrasi argentina messi beneran bawa argentina juara,in,9,3,YareY4r3Daze,False,"FIFAWorldCup, FIFAWorldCup2022, FIFAWorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, ArgentinaVsFrance, ARGFRA",,,
1604650855054966786,Mon Dec 19 01:32:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Momen prosesi penyerahan trofi juara ke Argentina, diserahkan ke Messi, selamat Argentina
#FIFAWorldCup #FIFAWorldCup2022
#FIFAWorldCupFinal
#WorldCup
#WorldCup2022
#WorldcupQatar2022
#ArgentinaVsFrance
#ARGFRA
https://t.co/EuQj5J9KhA",momen prosesi penyerahan trofi juara argentina diserahkan messi selamat argentina,in,15,2,YareY4r3Daze,False,"FIFAWorldCup, FIFAWorldCup2022, FIFAWorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, ArgentinaVsFrance, ARGFRA",,,
1604650850231545856,Mon Dec 19 01:32:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Messi setelah menerima pemain terbaik #FIFAWorldCup, tidak sabar angkat trofi, langsung mencium trofinya 😘
#FIFAWorldCup2022
#FIFAWorldCupFinal
#WorldCup
#WorldCup2022
#WorldcupQatar2022
#ArgentinaVsFrance
#ARGFRA
https://t.co/f9DnNbcsVH",messi menerima pemain terbaik tidak sabar angkat trofi mencium trofinya,in,0,1034,YareY4r3Daze,False,"FIFAWorldCup, FIFAWorldCup2022, FIFAWorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, ArgentinaVsFrance, ARGFRA",,,
1604650845781471232,Mon Dec 19 01:32:29 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Messi setelah menerima pemain terbaik #FIFAWorldCup, tidak sabar angkat trofi, langsung mencium trofinya 😘
#FIFAWorldCup2022
#FIFAWorldCupFinal
#WorldCup
#WorldCup2022
#WorldcupQatar2022
#ArgentinaVsFrance
#ARGFRA
https://t.co/AgfZYYf62A",messi menerima pemain terbaik tidak sabar angkat trofi mencium trofinya,in,10,0,YareY4r3Daze,False,"FIFAWorldCup, FIFAWorldCup2022, FIFAWorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, ArgentinaVsFrance, ARGFRA",,,
1604650841180237824,Mon Dec 19 01:32:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Enzo Fernandez terpilih sebagai pemain muda terbaik #FIFAWorldCup 
#FIFAWorldCup2022
#FIFAWorldCupFinal
#WorldCup
#WorldCup2022
#WorldcupQatar2022
#ArgentinaVsFrance
#ARGFRA
https://t.co/o4PqjarquI",enzo fernandez terpilih pemain muda terbaik,in,6,0,YareY4r3Daze,False,"FIFAWorldCup, FIFAWorldCup2022, FIFAWorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, ArgentinaVsFrance, ARGFRA",,,
1604650836235194369,Mon Dec 19 01:32:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Momen mengharukan saat Messi bertemu dan berpelukan dengan mummynya 🤗
#FIFAWorldCup 
#FIFAWorldCup2022
#FIFAWorldCupFinal
#WorldCup
#WorldCup2022
#WorldcupQatar2022
#ArgentinaVsFrance
#ARGFRA
https://t.co/HtMkqUdx47",momen mengharukan messi berpelukan mummynya,in,15,1,YareY4r3Daze,False,"FIFAWorldCup, FIFAWorldCup2022, FIFAWorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, ArgentinaVsFrance, ARGFRA",,,
1604650831826993153,Mon Dec 19 01:32:25 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Momen setelah penalti penentu kemenangan Argentina oleh Montiel, tampak para pemain memeluk erat Messi
#FIFAWorldCup
#FIFAWorldCup2022
#FIFAWorldCupFinal
#WorldCup
#WorldCup2022
#WorldcupQatar2022
#ArgentinaVsFrance
#ARGFRA
https://t.co/gA6aIoGEgz",momen penalti penentu kemenangan argentina montiel pemain memeluk erat messi,in,7,3,YareY4r3Daze,False,"FIFAWorldCup, FIFAWorldCup2022, FIFAWorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, ArgentinaVsFrance, ARGFRA",,,
1604650827217412096,Mon Dec 19 01:32:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Reaksi Messi, setelah tendangan penalti kemenangan oleh Molina, emosional
#FIFAWorldCup
#FIFAWorldCup2022
#FIFAWorldCupFinal
#WorldCup
#WorldCup2022
#WorldcupQatar2022
#ArgentinaVsFrance
#ARGFRA
https://t.co/7RgZA8IeP5",reaksi messi tendangan penalti kemenangan molina emosional,in,0,175,YareY4r3Daze,False,"FIFAWorldCup, FIFAWorldCup2022, FIFAWorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, ArgentinaVsFrance, ARGFRA",,,
1604650822729506816,Mon Dec 19 01:32:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Momen tendangan penalti penentu kemenangan Argentina oleh Montiel, sekaligus membawa Messi dkk juara #FIFAWorldCup
#FIFAWorldCup2022
#FIFAWorldCupFinal
#WorldCup
#WorldCup2022
#WorldcupQatar2022
#ArgentinaVsFrance
#ARGFRA 
https://t.co/kufwPaaH9x",momen tendangan penalti penentu kemenangan argentina montiel messi dan kawan-kawan juara,in,6,0,YareY4r3Daze,False,"FIFAWorldCup, FIFAWorldCup2022, FIFAWorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, ArgentinaVsFrance, ARGFRA",,,
1604650818283917312,Mon Dec 19 01:32:22 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Momen tendangan penalti Messi, di adu penalti, Argentina vs Prancis
#FIFAWorldCup #FIFAWorldCup2022
#FIFAWorldCupFinal
#WorldCup
#WorldCup2022
#WorldcupQatar2022
#ArgentinaVsFrance
#ARGFRA
https://t.co/AhbHFzbpM8",momen tendangan penalti messi adu penalti argentina vs prancis,in,4,0,YareY4r3Daze,False,"FIFAWorldCup, FIFAWorldCup2022, FIFAWorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, ArgentinaVsFrance, ARGFRA",,,
1604650813590118400,Mon Dec 19 01:32:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sebuah momen, what a great save Emi Martinez di menit2 akhir babak kedua extra time, penyelamat Argentina
#FIFAWorldCup               
#FIFAWorldCup2022
#FIFAWorldCupFinal
#WorldCup
#WorldCup2022
#WorldcupQatar2022
#ArgentinaVsFrance
#ARGFRA
https://t.co/RNonZPpuNg",momen what a great save emi martinez menit babak extra time penyelamat argentina,in,12,0,YareY4r3Daze,False,"FIFAWorldCup, FIFAWorldCup2022, FIFAWorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, ArgentinaVsFrance, ARGFRA",,,
1604650722163052546,Mon Dec 19 01:31:59 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jokowi menekankan peran sentral pengawasan pemilu untuk membangun pemilu yang berkualitas dan dipercaya.
Ronaldo Arab Saudi Kalah Messi Maradona #FIFAWorldCup #PialaDunia2022 Raul Lemos Dybala https://t.co/JWAXgiyHJc",jokowi menekankan peran sentral pengawasan pemilu membangun pemilu berkualitas dipercaya ronaldo arab saudi kalah messi maradona raul lemos dybala,in,3,1,DefaraPriyanni,False,"FIFAWorldCup, PialaDunia2022",,,
1604650614599868416,Mon Dec 19 01:31:34 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @fehgalvao_: I like Argentina and France 👀
But I received an Argentina shirt so I wanted to wear it💙
#WorldCup2022 #WorldcupQatar2022 ht…",i like argentina and france but i received an argentina shirt so i wanted to wear it ht,en,0,3197,Theslayer1331,,"WorldCup2022, WorldcupQatar2022",fehgalvao_,,
1604650566306910208,Mon Dec 19 01:31:22 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @fehgalvao_: I like Argentina and France 👀
But I received an Argentina shirt so I wanted to wear it💙
#WorldCup2022 #WorldcupQatar2022 ht…",i like argentina and france but i received an argentina shirt so i wanted to wear it ht,en,0,3197,tsuriishiyou,,"WorldCup2022, WorldcupQatar2022",fehgalvao_,guess where am i,
1604650514490298369,Mon Dec 19 01:31:10 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @fehgalvao_: I like Argentina and France 👀
But I received an Argentina shirt so I wanted to wear it💙
#WorldCup2022 #WorldcupQatar2022 ht…",i like argentina and france but i received an argentina shirt so i wanted to wear it ht,en,0,3197,StillAlright38,,"WorldCup2022, WorldcupQatar2022",fehgalvao_,,
1604650394273009664,Mon Dec 19 01:30:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Qatar2022 
#FRA 
#PialaDunia2022 https://t.co/KCflBqwTDP",,und,18,3,dev_beritaislam,False,"Qatar2022, FRA, PialaDunia2022",,,
1604650272252231680,Mon Dec 19 01:30:12 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @robertoayala10: Ya ganamos la tercera - Messi con la copa #WorldCupFinal #WorldCup #WorldCup2022 #WorldcupQatar2022 #Argentina #Argenti…,ganamos tercera messi con copa,es,0,22,marlonrpaiz,,"WorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, Argentina",robertoayala10,,
1604650220691800065,Mon Dec 19 01:30:00 +0000 2022,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Messi jadi Pemain Terbaik Turnamen, Argentina panen penghargaan, Mbappe Top Skor!
.
#EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022 #PialaDunia #PialaDunia2022
https://t.co/YRy9keZEh6",messi pemain terbaik turnamen argentina panen penghargaan mbappe top skor,in,10,0,Bolanet,False,"EMTEKWORLDCUP2022, BOLANETWORLDCUP2022, PialaDunia, PialaDunia2022",,,
1604650144590598144,Mon Dec 19 01:29:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @xBank_Official: Soccer Prediction &amp; Win 10,000 BUSD
Activity time: 11.18-12.18

To Enter：
✅Join：https://t.co/8JxoZLkE9D
✅Post your pred…",soccer prediction amp win busdactivity time to enterjoin your pred,en,0,5334,0x_twicelovewin,False,,xBank_Official,,
1604650099053072384,Mon Dec 19 01:29:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @xBank_Official: Soccer Prediction &amp; Win 10,000 BUSD
Activity time: 11.18-12.18

To Enter：
✅Join：https://t.co/8JxoZLkE9D
✅Post your pred…",soccer prediction amp win busdactivity time to enterjoin your pred,en,0,5334,oxmisufelove,False,,xBank_Official,Indonesia,
1604649975199457280,Mon Dec 19 01:29:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @xBank_Official: Soccer Prediction &amp; Win 10,000 BUSD
Activity time: 11.18-12.18

To Enter：
✅Join：https://t.co/8JxoZLkE9D
✅Post your pred…",soccer prediction amp win busdactivity time to enterjoin your pred,en,0,5334,rejekiistriwin,False,,xBank_Official,"Kota Madiun, Jawa Timur",
1604649968492752896,Mon Dec 19 01:29:00 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aa sedang merayakan kemenangan argentina #PialaDunia2022 🇦🇷 https://t.co/Poqa40I7Bn,aa merayakan kemenangan argentina,in,1,0,inibasil,False,PialaDunia2022,,nana no.1 fan💜,
1604649837630210049,Mon Dec 19 01:28:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @robertoayala10: Ya ganamos la tercera - Messi con la copa #WorldCupFinal #WorldCup #WorldCup2022 #WorldcupQatar2022 #Argentina #Argenti…,ganamos tercera messi con copa,es,0,22,OzkarPaez,,"WorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, Argentina",robertoayala10,"Bogotá, D.C., Colombia",
1604649780428562432,Mon Dec 19 01:28:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @bintangemon: Pildun Qatar ketolong banget finalnya begini. 
Fifa korup tapi acaranya bagus bahahahahahahah",pildun qatar ketolong banget finalnya fifa korupsi acaranya bagus bahahahahahahah,in,0,1034,RiezkyadiRidh,,,bintangemon,undertale,
1604649735414984704,Mon Dec 19 01:28:04 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @PIXSELL: A kako je bilo na busu...🇭🇷⚽️
https://t.co/htAxtWiRpG

📸Marko Lukunic/PIXSELL
#docek #vatreni #zagreb #WorldcupQatar2022  #cao…",a kako je bilo na busu lukunic pixsell,sl,0,12,youichi1215,False,"docek, vatreni, zagreb, WorldcupQatar2022",PIXSELL,東京都,
1604649712224985089,Mon Dec 19 01:27:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@martinyusuff @hourly_absurd Ini video lama bang sebelum pildun Qatar,video bang pildun qatar,in,0,0,Agung_wijaya_3,,,"martinyusuff, hourly_absurd",Lubuklinggau,
1604649573594857473,Mon Dec 19 01:27:25 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @bintangemon: Pildun Qatar ketolong banget finalnya begini. 
Fifa korup tapi acaranya bagus bahahahahahahah",pildun qatar ketolong banget finalnya fifa korupsi acaranya bagus bahahahahahahah,in,0,1034,d_af_i,,,bintangemon,,
1604649541071908865,Mon Dec 19 01:27:18 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @robertoayala10: Ya ganamos la tercera - Messi con la copa #WorldCupFinal #WorldCup #WorldCup2022 #WorldcupQatar2022 #Argentina #Argenti…,ganamos tercera messi con copa,es,0,22,PabloMACHIWRC,,"WorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, Argentina",robertoayala10,Tandil ,
1604649402714697729,Mon Dec 19 01:26:45 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PIXSELL: A kako je bilo na busu...🇭🇷⚽️
https://t.co/htAxtWiRpG

📸Marko Lukunic/PIXSELL
#docek #vatreni #zagreb #WorldcupQatar2022  #cao…",a kako je bilo na busu lukunic pixsell,sl,0,12,kak_rrrn,False,"docek, vatreni, zagreb, WorldcupQatar2022",PIXSELL,地獄,
1604649248292626433,Mon Dec 19 01:26:08 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PIXSELL: A kako je bilo na busu...🇭🇷⚽️
https://t.co/htAxtWiRpG

📸Marko Lukunic/PIXSELL
#docek #vatreni #zagreb #WorldcupQatar2022  #cao…",a kako je bilo na busu lukunic pixsell,sl,0,12,nagatsuka_hrv,False,"docek, vatreni, zagreb, WorldcupQatar2022",PIXSELL,,
1604649028037533697,Mon Dec 19 01:25:15 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @bintangemon: Pildun Qatar ketolong banget finalnya begini. 
Fifa korup tapi acaranya bagus bahahahahahahah",pildun qatar ketolong banget finalnya fifa korupsi acaranya bagus bahahahahahahah,in,0,5,riskydinataa,,,bintangemon,"Bali, Indonesia",
1604648943500939265,Mon Dec 19 01:24:55 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jokowi mengingatkan semua pihak agar tidak membiarkan politisasi agama terjadi dalam Pemilu 2024.
Arab Saudi Dybala Rungkad Kalah Pildun #FIFAWorldCup Raul Lemos #PialaDunia2022 Di Maria https://t.co/8CpfCDkB65",jokowi tidak membiarkan politisasi agama dalam pemilu arab saudi dybala rungkad kalah pildun raul lemos maria,in,6,6,moerdimar,False,"FIFAWorldCup, PialaDunia2022",,,
1604648927521046528,Mon Dec 19 01:24:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dadah pildun Qatar, next american world cup!",dadah pildun qatar american world cup,en,0,0,Mvrghost,,,,Day 0,
1604648814765551616,Mon Dec 19 01:24:25 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @xBank_Official: Soccer Prediction &amp; Win 10,000 BUSD
Activity time: 11.18-12.18

To Enter：
✅Join：https://t.co/8JxoZLkE9D
✅Post your pred…",soccer prediction amp win busdactivity time to enterjoin your pred,en,0,5334,cieween,False,,xBank_Official,winner $1000,
1604648811514642432,Mon Dec 19 01:24:24 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Suporter Argentina Rayakan Kemenangan Piala Dunia 2022 di Pusat Kota Buenos Aires #argentina #worldcup2022 #pialadunia2022 #lionelmessi #argentina #ArgentinaVsFrance  #buenosaires https://t.co/FqtHxej0Rq via @YouTube,suporter argentina rayakan kemenangan piala dunia pusat kota buenos aires via,in,0,0,pikiran_rakyat,False,"argentina, worldcup2022, pialadunia2022, lionelmessi, argentina, ArgentinaVsFrance, buenosaires",YouTube,Indonesia,
1604648762944753666,Mon Dec 19 01:24:12 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PemujaKritis: Messi Reaction ...
.
.
The last Goal to bring Argentina win this final.

#FIFAWorldCup 
#PialaDunia2022 
#Messi𓃵 
#Dybala…",messi reaction last goal to bring argentina win this final,en,0,164,CesarLlerena,,"FIFAWorldCup, PialaDunia2022, Messi𓃵, Dybala",PemujaKritis,La ciudad de los reyes,
1604648741696176128,Mon Dec 19 01:24:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @robertoayala10: Ya ganamos la tercera - Messi con la copa #WorldCupFinal #WorldCup #WorldCup2022 #WorldcupQatar2022 #Argentina #Argenti…,ganamos tercera messi con copa,es,0,22,GeorgeVinnicius,,"WorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, Argentina",robertoayala10,Río de janeiro - Brasil,
1604648683513208833,Mon Dec 19 01:23:53 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @bintangemon: Pildun Qatar ketolong banget finalnya begini. 
Fifa korup tapi acaranya bagus bahahahahahahah",pildun qatar ketolong banget finalnya fifa korupsi acaranya bagus bahahahahahahah,in,0,1034,husein_adnan,,,bintangemon,Surakarta - Bandung,
1604648577954746368,Mon Dec 19 01:23:28 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @robertoayala10: Ya ganamos la tercera - Messi con la copa #WorldCupFinal #WorldCup #WorldCup2022 #WorldcupQatar2022 #Argentina #Argenti…,ganamos tercera messi con copa,es,0,22,StellaDem05,,"WorldCupFinal, WorldCup, WorldCup2022, WorldcupQatar2022, Argentina",robertoayala10,Argentina,
1604648542572011520,Mon Dec 19 01:23:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#fifaworldcup  #qatar2022 
#pialadunia2022 #fifaworldcup2022

#GOAT #TheGOAT 🐐🐐🐐

FINAL PIALA DUNIA QATAR 2022
#argentina🇦🇷 vs #france🇫🇷 
#argentina vs #france

The WINNER : 🇦🇷🇦🇷🇦🇷
Selamat buat ARGENTINA !!! https://t.co/juNblmmyXo",final piala dunia qatar vs vs winner selamat argentina,in,1,0,arifluqmanngaji,False,"fifaworldcup, qatar2022, pialadunia2022, fifaworldcup2022, GOAT, TheGOAT, argentina, france, argentina, france",,"Yogyakarta, Indonesia","[[112.70419941918641, -7.3315203476696436], [112.70419941918641, -7.3315203476696436], [112.70419941918641, -7.3315203476696436], [112.70419941918641, -7.3315203476696436]]"
1604648439643398144,Mon Dec 19 01:22:55 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YOU ARE THE CHAMPIONS !! 

LINK DAFTAR : https://t.co/1Y46n0UiOn

#CASAGROUP
#CASATOTO
#CASAPRIZE
#DOLLARTOTO
#MERDEKATOTO
#TOTOWAYANG
#TOTORAJA
#SLOT
#TOGEL
#PIALADUNIA2022
#PILDUN2022
#PIALADUNIAQATAR
#SBOBETGACOR
#mixparlay https://t.co/FsTJ2jMYaZ",you are champions link daftar,en,1,0,totowayang,False,"CASAGROUP, CASATOTO, CASAPRIZE, DOLLARTOTO, MERDEKATOTO, TOTOWAYANG, TOTORAJA, SLOT, TOGEL, PIALADUNIA2022, PILDUN2022, PIALADUNIAQATAR, SBOBETGACOR, mixparlay",,INDONESIA,
1604648400384692224,Mon Dec 19 01:22:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @xBank_Official: Soccer Prediction &amp; Win 10,000 BUSD
Activity time: 11.18-12.18

To Enter：
✅Join：https://t.co/8JxoZLkE9D
✅Post your pred…",soccer prediction amp win busdactivity time to enterjoin your pred,en,0,5334,unicornbigwin,False,,xBank_Official,,
1604648394039128066,Mon Dec 19 01:22:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Argentina juara🥳🥳🥳
 #PialaDunia2022 #FIFAWorldCup #WorldCupFinal #QatarWorldCup2022",juara,in,0,0,Ox_uthaeyo,,"Argentina, PialaDunia2022, FIFAWorldCup, WorldCupFinal, QatarWorldCup2022",,,
1604648352293203968,Mon Dec 19 01:22:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Gargi32354857: Thanks so much  🙏🏽🙏🏽🙇🏼‍♀️💃🏽🎉
We all must 
#ScoreForSoil 
#SaveSoil 
#SauvonsLesSols 
#WorldcupQatar2022 
#WorldCup  
#Wo…",terima kasih so much we all must,en,0,88,Zulu649,,"ScoreForSoil, SaveSoil, SauvonsLesSols, WorldcupQatar2022, WorldCup",Gargi32354857,"Roseville, CA",
1604648315802464257,Mon Dec 19 01:22:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Klo dri Prancis. Selain Mbapee, ada Varane yg gila²an jga lini belakang sampe doi lemes se lemes²nya. Fix pildun paling seru Qatar",prancis mbapee varane gilaan lini belakang doi lemes lemesnya fix pildun paling seru qatar,in,0,0,setengahjava,,,,Di gimon,
